"animals","condition","elevator","lat","lon","quarter","price","rooms","size","url","distance_to_bud_center","nearest_stop_distance","nearest_stop_distance_rail"
"only small pets","renovated","yes",47.5331844,19.0362444,3,120000,3,68,"https://ingatlan.jofogas.hu/budapest/68nm_es__3_szobas__butorozott_lakas_remek_kozlekedes_mellett_79281945.htm",4669.92050851421,73.2629617681264,84.5083615839516
"no","like new","yes",47.5114228,19.0662108,6,330000,3,85,"https://ingatlan.jofogas.hu/budapest/6_Szinyei_Merse_hazban_85_nm_lakas_51_nm_es_terasszal_77957036.htm",2383.21043876766,204.234693870582,339.480913201615
NA,"renovated","no",47.507163,19.0626615,6,343046,3,100,"https://ingatlan.jofogas.hu/budapest/6__KERULET__BAJZA_UTCABAN_LAKAS_KIADO____Budapest_VI__kerulet_69516638.htm",1839.30375464986,123.938602642028,157.30394876019
NA,"renovated","yes",47.5016248,19.0595498,6,170000,1,46,"https://ingatlan.jofogas.hu/budapest/6__Keruletben_Nappalis___galerias_77016823.htm",1186.80609782441,82.5829826850826,82.5829826850826
NA,"renovated","yes",47.5042409,19.0649962,6,150000,2,44,"https://ingatlan.jofogas.hu/budapest/6__keruletban__Kozvetlen_az_Oktogon_kozeleben_talalhato_egy_teljesen_78164870.htm",1659.97937371258,112.066845904355,156.539136294762
"no","good","no",47.507163,19.0626615,6,240000,3,80,"https://ingatlan.jofogas.hu/budapest/6_ker__Revay_utcaban___Bazlikanal___2_5_szobas_butorozott_lakas_kiado_76809226.htm",1839.30375464986,123.938602642028,157.30394876019
"only small pets","good","yes",47.4842928,19.0621604,9,140000,3,70,"https://ingatlan.jofogas.hu/budapest/70_m2_es_lakas_kiado_Bp__Lonyay_utcaban_140_eft_ho___rezsi_kaucio_76447110.htm",1221.15518089237,47.7995695992838,149.448207092242
"yes","renovated","yes",47.5158362,19.0558332,13,220000,3,70,"https://ingatlan.jofogas.hu/budapest/70_nm_es_lakas_kiado_Ujlipotvaros_78451440.htm",2619.18357326552,166.456794451205,404.59599774359
"no","renovated","yes",47.4556266,19.0314216,11,170000,2,70,"https://ingatlan.jofogas.hu/budapest/70nm_es_lakas_kiado_69283753.htm",4371.04675387403,186.29404353287,636.194318234928
NA,"like new","yes",47.5572105,19.0977457,4,140000,2,72,"https://ingatlan.jofogas.hu/budapest/72_nm_es_lakas_kiado_Budapest_4__ker_75622637.htm",8002.11786796596,239.236060592625,640.788964636661
NA,"like new","yes",47.5587717,19.1036835,4,140000,2,72,"https://ingatlan.jofogas.hu/budapest/72_nm_es_lakas_kiado_Budapest_4__ker_76090783.htm",8359.27324932743,273.262501614294,749.801188833925
"only small pets","like new","yes",47.5358656,19.0765416,13,230000,3,73,"https://ingatlan.jofogas.hu/budapest/73_nm_es_lakas_a_Sidi_Angel_lakoparkban_kiado_78890256.htm",5184.64018512173,227.751154888256,623.5825794031
"no","renovated","no",47.514927,19.1295022,14,2e+05,3,74,"https://ingatlan.jofogas.hu/budapest/74_nm_3_szoba_14__kerulet_Zuglo_Szilagysomlyo_u_butorozott_lakas_kiado_78997921.htm",6382.70868704397,286.076322223535,475.840578807513
"no","newly built","yes",47.500342,19.0691348,7,130000,1,35,"https://ingatlan.jofogas.hu/budapest/7__keruleti_Jobbagy_utcai_35_m2_es_lakas_kiado_76570700.htm",1594.8241586833,26.2087962982479,30.064515918666
"no","newly built","yes",47.5053032,19.0825821,7,130000,1,40,"https://ingatlan.jofogas.hu/budapest/7_ker___40_nm__uj_epitesu_lakas__79267605.htm",2744.97603687835,160.230552441457,592.807577297358
"no","renovated","yes",47.5107122,19.0746544,6,250000,3,82,"https://ingatlan.jofogas.hu/budapest/82_m2_napfenyes_lakas_kiado_kozel_az_Oktogonhoz_76781280.htm",2677.97016914993,176.616352539389,176.616352539389
"yes","renovated","no",47.4813044,19.0758794,9,145000,1,42,"https://ingatlan.jofogas.hu/budapest/9__ker___Ferenc_korut__42_m2_1_1_szobas__belso_kertre_nezo_lakas_kiado_78928731.htm",2224.24802106115,209.816433066269,247.383995316179
"no","good","no",47.4813044,19.0758794,9,150000,2,58,"https://ingatlan.jofogas.hu/budapest/9__ker___Raday_utca__2_szobas_lakas_kiado_78727189.htm",2224.24802106115,209.816433066269,247.383995316179
"no","renovated","no",47.485286,19.0649584,9,109000,1,27,"https://ingatlan.jofogas.hu/budapest/9_ker_Csengettyu_utcaban_kiado_felujitott_1_szobas_lakas_79268176.htm",1298.75896549984,78.6949946807391,312.88223200737
NA,"renovated","no",47.4777744,19.0319832,11,135000,2,41,"https://ingatlan.jofogas.hu/budapest/AJNACSKO_UTCABAN_kiado_41_m2_es__1_1_felszobas__felujitott_lakas_78967370.htm",2195.06220655088,86.5169968668212,426.694926760372
NA,"like new","yes",47.4603112,19.035352,11,250000,3,73,"https://ingatlan.jofogas.hu/budapest/ANDOR_UTCABAN_kiado_73_m2_es__3_szobas__UJ_EPITESU_lakas_79278396.htm",3780.94718267682,95.5892456332173,417.914104568399
NA,NA,"yes",47.5124781,19.0528128,13,130000,1,34,"https://ingatlan.jofogas.hu/budapest/A_13__keruletben__a_Hegedus_Gyula_utcaban_kiado_egy_napfenyes__76656165.htm",2226.52799723445,119.075675034458,302.031466821142
"no","renovated","yes",47.4506965,19.1520156,19,120000,2,55,"https://ingatlan.jofogas.hu/budapest/A_3_as_metrohoz_kozel_2_kulon_nyilo_szobas_vilagos_csendes_lakas_kiado_79189410.htm",8887.54263462971,372.964946329225,372.964946329225
NA,"renovated","yes",47.5052049,19.061006,6,230000,2,60,"https://ingatlan.jofogas.hu/budapest/A_6__keruletben__a_Jokai_ternel_kiado_egy_mindennel_felszerelt_LUXUS_77133856.htm",1588.51509167951,127.42777495853,136.93975428372
NA,"renovated","no",47.5068586,19.063357,6,140000,1,35,"https://ingatlan.jofogas.hu/budapest/A_Andrassy_es_Terez_krt_hoz_kozel__a_VI__keruletben__az_Eotvos_78485295.htm",1834.39157227504,134.717823083096,134.717823083096
"no","renovated","yes",47.5117055,19.0695232,6,1e+05,1,38,"https://ingatlan.jofogas.hu/budapest/A_Bajza_utcaban_1_szobas_gepesitett_lakas_kiado__78683344.htm",2535.86986673992,217.293936038911,226.099612781098
NA,"good","yes",47.5117055,19.0695232,6,1e+05,1,38,"https://ingatlan.jofogas.hu/budapest/A_Bajza_utcaban_gepesitett_butorozott_lakas_kiado__79216730.htm",2535.86986673992,217.293936038911,226.099612781098
"no","newly built","yes",47.5044707,19.0503985,5,180000,1,50,"https://ingatlan.jofogas.hu/budapest/A_Banknegyed_sziveben_kiado_50nm_es_teljesen_felszerelt_lakas_78718727.htm",1334.65280387132,168.205804774914,286.087698887914
"no","like new","yes",47.495788,19.0778494,8,155000,2,40,"https://ingatlan.jofogas.hu/budapest/A_Baross_utcai_villamosmegallo_kozeleben_kiado_2_kulon_nyilos_szobas_5_78170337.htm",2023.58946957573,29.1692596920509,29.1692596920509
"yes","renovated","yes",47.4320187,19.0369665,22,120000,1,37,"https://ingatlan.jofogas.hu/budapest/A_Budafoki_hegyek_szomszedsagaban__a_Leanyka_utcaban_kiado_egy_a_78414932.htm",6819.68294785646,42.6308326015256,42.6308326015256
NA,"renovated","yes",47.4862011,19.074967,8,140000,1,34,"https://ingatlan.jofogas.hu/budapest/A_Corvin_negyedben__az_uj_epitesu_Fontana_Hazban_kiado_egy_34_nm_es__78631428.htm",1907.15407890291,282.478383420127,282.478383420127
NA,NA,"yes",47.4977678,19.0571889,7,150000,2,59,"https://ingatlan.jofogas.hu/budapest/A_Deak_Ferenc_ternel__a_Madach_Imre_utnal_kiado__egy_KET_SZOBAS__59_78378905.htm",730.870520826527,134.334210144054,157.767405528784
"no","good","no",47.5120094,19.026692,2,145000,2,55,"https://ingatlan.jofogas.hu/budapest/A_Duna_Part_kozeleben_VizivArosban_2_kulon_is_nyilo_szobas_erkelyes_la_78654966.htm",2857.64678715702,216.493844029175,404.019719136777
NA,NA,"no",47.5101062,19.0348117,2,145000,2,55,"https://ingatlan.jofogas.hu/budapest/A_Duna_Part_kozeleben_a_Horvath_utcaban_kiado_55nm_es__2_szobas__78773825.htm",2322.81925011935,67.6139384950242,242.289313948179
"no","renovated","yes",47.5582067,19.0452571,3,150000,2,48,"https://ingatlan.jofogas.hu/budapest/A_Faluhaz_egyik_legszebb_lakasa_maganszemelytol_kiado__78684578.htm",7328.94540328509,159.543468457016,159.543468457016
NA,NA,"no",47.4916567,19.055979,5,160000,2,56,"https://ingatlan.jofogas.hu/budapest/A_Ferenciek_tere_kozeleben__az_Iranyi_utcaban_lakas_kiado__Ket_78705434.htm",357.784440962635,80.9708463962234,80.9708463962234
"no","good","yes",47.4913967,19.0578206,5,270000,3,98,"https://ingatlan.jofogas.hu/budapest/A_Ferenciek_teren_kiado_egy_98_m2__es_polgari_lakas_76495389.htm",499.11843287163,145.64042235478,145.64042235478
NA,NA,"no",47.4941016,19.0593417,5,282000,1,96,"https://ingatlan.jofogas.hu/budapest/A_HIRDETES_HIBAS__de_NEM_TOROLHETO_meg__9000_Ft__nap____A_BELVAROS_69304165.htm",624.174911021583,51.0787297196818,51.0787297196818
"no","good","no",47.5030542,19.0372691,1,150000,2,76,"https://ingatlan.jofogas.hu/budapest/A_Halaszbastyanal_2_szobas_lakas_kiado_76416638.htm",1583.69901544933,186.566804016595,230.196193817534
NA,"renovated","no",47.5348447,19.0345944,3,130000,1,40,"https://ingatlan.jofogas.hu/budapest/A_III__keruletben__az_OBUDAI_EGYETEMNEL__a_SZOMOLNOK_UTCABAN_kiado_77811229.htm",4879.99092623733,142.324319199564,142.324319199564
"no","like new","no",47.5673085,19.0458773,3,350000,4,97,"https://ingatlan.jofogas.hu/budapest/A_III__keruletben_kertes_garazsos_4_szobas_lakas_kiado__77973666.htm",8337.94239945368,214.198683496691,214.198683496691
NA,NA,"yes",47.5175811,19.0154832,2,2e+05,3,91,"https://ingatlan.jofogas.hu/budapest/A_II__keruletben_Rozsadombon__kozel_a_Marcibanyi_terhez_az_Alvinci_78414920.htm",3884.0453987965,220.609414962327,916.824443947079
"no","renovated","no",47.5314837,19.0109707,2,3e+05,3,74,"https://ingatlan.jofogas.hu/budapest/A_II__keruletben_kiado_egy_3_kulon_nyilo_szobas__PanorAmAs_lakas_78722676.htm",5297.9389855248,225.265979150346,1764.63742750914
"no","good","yes",47.509914,19.035703,2,145000,2,55,"https://ingatlan.jofogas.hu/budapest/A_II__keruleteben_kiado_egy_2_szobas__kis_kertes_lakas_78657382.htm",2269.23946427108,123.622969403214,312.587768297462
NA,"good","yes",47.5917729,19.0582595,3,150000,3,57,"https://ingatlan.jofogas.hu/budapest/A_Jos_utcaban_3_szobas_butorozatlan_luxus_lakas_kiado__78377940.htm",11063.0623389217,362.467278405635,755.103937636403
NA,NA,"yes",47.4999491,19.0593719,6,170000,1,47,"https://ingatlan.jofogas.hu/budapest/A_KIRALY_UDVARBAN_masfel_szobas_lakas_kiado__BERENDEZETT_es_78850841.htm",1023.77350766823,258.10287929735,258.10287929735
"yes",NA,"no",47.507101,19.0680002,6,188000,2,50,"https://ingatlan.jofogas.hu/budapest/A_Kodaly_korond_kozeleben_az_Andrassy_uton_kiado_50nm_es__nappalis_es_79180642.htm",2050.00701234185,108.249865870686,126.501114061682
NA,"renovated","yes",47.4737404,19.0367473,11,125000,1,30,"https://ingatlan.jofogas.hu/budapest/A_Kosztolanyi_Dezso_ter_kozvetlen_kozeleben__1szobas__30nm_es__UJ_78200956.htm",2361.00478371094,228.742851867155,271.527848591315
NA,"renovated","yes",47.4967363,19.0322612,1,110000,1,30,"https://ingatlan.jofogas.hu/budapest/A_Krisztina_ternel_kiado_egy_rendezett_liftes_haz_IV__emeleten_78850843.htm",1513.9978046274,16.6870233687834,16.6870233687834
NA,"renovated","yes",47.5044707,19.0503985,5,180000,1,36,"https://ingatlan.jofogas.hu/budapest/A_L_K_O_T_M_A_N_Y_UTCABAN_kiado_36_nm_es__1_szobas__felujitott_lakas_77852894.htm",1334.65280387132,168.205804774914,286.087698887914
NA,"renovated","yes",47.5044707,19.0503985,5,467490,2,98,"https://ingatlan.jofogas.hu/budapest/A_L_K_O_T_M_A_N_Y_UTCABAN_kiado_98_nm_es__2_szobas__felujitott__butor_77590971.htm",1334.65280387132,168.205804774914,286.087698887914
"yes","renovated","yes",47.5148578,19.0329368,2,203000,2,55,"https://ingatlan.jofogas.hu/budapest/A_Mechwart_liget_kozeleben_kiado_55nm_es__amerikai_konyhas_nappali_es_77133871.htm",2849.54788114607,34.7071455061765,360.105353467852
"no","like new","yes",47.4796117,19.0545182,11,230000,3,96,"https://ingatlan.jofogas.hu/budapest/A_Moricz_Zsigmond_kortertol_3_percre_kiado_ez_a_96_m2_es__3_szobas__sz_78593895.htm",1453.90196225466,225.27365494289,225.27365494289
NA,"renovated","yes",47.509765,19.064697,6,120000,1,31,"https://ingatlan.jofogas.hu/budapest/A_Nyugati_palyaudvarhoz_kozel_FELUJITOTT_1_szobas_lakas_kiado__A_78850845.htm",2166.90301769522,215.40999762573,311.290540702517
NA,"renovated","no",47.4923559,19.0654516,8,135000,1,50,"https://ingatlan.jofogas.hu/budapest/A_PALOTANEGYEDBEN__a_Szentkiralyi_utcaban_kiado_egy_ALLAT__es_77269660.htm",1057.87107676597,282.870599036893,385.333808689805
NA,NA,"no",47.5040881,19.0470011,5,155000,1,38,"https://ingatlan.jofogas.hu/budapest/A_Parlamenthez_es_a_Dunahoz_kozel_egyszobas_lakas_kiado__Harmadik_78773822.htm",1331.52458871997,180.106378032166,180.106378032166
"only small pets","good","no",47.5673085,19.0458773,3,159000,3,74,"https://ingatlan.jofogas.hu/budapest/A_Pok_u_lakotelepen__erkelyes_lakas_csereptetos_hazban_78492014.htm",8337.94239945368,214.198683496691,214.198683496691
"no","renovated","no",47.4928085,19.0754838,8,2e+05,3,75,"https://ingatlan.jofogas.hu/budapest/A_Rakoczi_ternel_kiado_egy_3_szobas__vilagos_es_tagas_lakas_76608809.htm",1812.66101143482,227.439208260799,246.303696327178
"no","like new","yes",47.523788,19.0696002,13,248000,2,67,"https://ingatlan.jofogas.hu/budapest/A_Riverside_Apartmanhazban__erkelyes_lakas_garazzsal_kiado_78707425.htm",3742.49334101479,273.258345008502,325.212424315541
NA,"newly built","no",47.5917729,19.0582595,3,320000,3,105,"https://ingatlan.jofogas.hu/budapest/A_Romai_parton_3_szobas_kertes_lakas_kiado__79000813.htm",11063.0623389217,362.467278405635,755.103937636403
"only small pets","newly built","no",47.5917729,19.0582595,3,320000,3,105,"https://ingatlan.jofogas.hu/budapest/A_Romai_parton_kertes_3_szobas_butorozatlan_lakas_kiado__78573989.htm",11063.0623389217,362.467278405635,755.103937636403
NA,"renovated","yes",47.504167,19.0476357,5,220000,1,50,"https://ingatlan.jofogas.hu/budapest/A_SZABADSAG_TER_es_a_DUNA_kozeleben_klasszikus_epulet_4__emeleten_77133823.htm",1329.08682035614,176.615204097221,176.615204097221
NA,"renovated","yes",47.4970784,19.0601039,7,220000,3,68,"https://ingatlan.jofogas.hu/budapest/A_S_B_O_T_H_UTCABAN_kiado_68_nm_es__2___1_fel_szobas__felujitott__kli_77852893.htm",830.309476822463,174.051615495273,289.587890234027
"no","renovated","yes",47.4913967,19.0578206,5,145000,2,52,"https://ingatlan.jofogas.hu/budapest/A_Szent_Istvan_koruton_butorozott__gepesitett_lakas_kiado__77675925.htm",499.11843287163,145.64042235478,145.64042235478
NA,"good","no",47.5582067,19.0452571,3,1e+05,1,28,"https://ingatlan.jofogas.hu/budapest/A_Szeruskert_utcaban_butorozatlan_1_szobas_lakas_kiado__77925008.htm",7328.94540328509,159.543468457016,159.543468457016
NA,"renovated","yes",47.5073431,19.0800452,7,135000,1,35,"https://ingatlan.jofogas.hu/budapest/A_VAROSLIGETHEZ_KOZEL__a_VII__keruletben__a_Peterdy_utcaban_kiado_egy_77133924.htm",2715.65362030985,155.16086047328,719.542075768922
NA,"renovated","no",47.5073431,19.0800452,7,150000,1,48,"https://ingatlan.jofogas.hu/budapest/A_VAROSLIGETHEZ_KOZEL__a_VII__keruletben__a_Peterdy_utcaban_kiado_egy_78705440.htm",2715.65362030985,155.16086047328,719.542075768922
NA,"renovated","yes",47.4923762,19.0763127,8,150000,2,47,"https://ingatlan.jofogas.hu/budapest/A_VIII__keruletben__az_RAKOCZI_TERTOL_5_percre__a_FECSKE_UTCABAN_77670079.htm",1874.7413070744,187.851105670722,269.575273379409
NA,NA,"yes",47.4974971,19.0589307,7,160000,2,56,"https://ingatlan.jofogas.hu/budapest/A_VII__keruletben__a_Rumbach_Sebestyen_utcaban_utcaban_kiado_egy_78930743.htm",794.481090125395,238.485637073939,283.899183502372
NA,"renovated","no",47.5052922,19.0866248,7,230000,2,89,"https://ingatlan.jofogas.hu/budapest/A_VII__keruletben_a_VAROSLIGETNEL_a_KELETI_PALYAUDVARTOL_5_percnyire__78773823.htm",3008.38813673326,162.788705893405,696.532166221032
"no","renovated","no",47.5053032,19.0825821,7,230000,3,70,"https://ingatlan.jofogas.hu/budapest/A_VII__keruletben_kiado_egy_3_szobas__galerias_lakas_78984478.htm",2744.97603687835,160.230552441457,592.807577297358
"no","renovated","yes",47.501195,19.0711858,7,240000,3,114,"https://ingatlan.jofogas.hu/budapest/A_VII__keruletben_kiado_egy_hangulatosan_berendezett__3_szobas_lakas_76150207.htm",1775.89446704698,144.387151569119,202.925351488672
"no","renovated","yes",47.5107122,19.0746544,6,250000,3,80,"https://ingatlan.jofogas.hu/budapest/A_VI__keruletben_kiado_egy_3_szobas__butorozatlan_lakas_kiado_78723785.htm",2677.97016914993,176.616352539389,176.616352539389
NA,"renovated","yes",47.5043946,19.0598363,6,180000,1,44,"https://ingatlan.jofogas.hu/budapest/A_VI_keruletben_a_Mozsar_utcaban_kiado_egy_FELUJITOTT__vilagos__44_78930750.htm",1468.62557018282,137.800416700276,247.536717831942
NA,"renovated","yes",47.5042056,19.0593026,6,180000,1,61,"https://ingatlan.jofogas.hu/budapest/A_VI_keruletben_a_Nagymezo_utcaban_kiado_egy_FELUJITOTT__vilagos__61_79180632.htm",1432.54963186532,142.606516573424,219.0962934658
NA,"renovated","no",47.5053587,19.0826375,7,250000,3,78,"https://ingatlan.jofogas.hu/budapest/A_Varosligethez_kozel_az_Istvan_uton_kiado_egy_rendezett_haz_elso_78414935.htm",2751.74547815171,167.084977894423,599.445956006873
NA,NA,"yes",47.4780917,19.0713245,9,240000,3,64,"https://ingatlan.jofogas.hu/budapest/A_Vaskapu_utcaban_kiado_egy_UJ_EPITESU__64_nm_es__3_KULONNYILO_78705437.htm",2195.82850130992,159.540393994968,159.540393994968
"yes","renovated","no",47.5016248,19.0595498,6,215000,2,80,"https://ingatlan.jofogas.hu/budapest/A_Vi__keruletben_kiado_egy_2_szobas___gardrobos_lakas_78438330.htm",1186.80609782441,82.5829826850826,82.5829826850826
NA,"renovated","yes",47.4950949,19.0539535,5,145000,2,52,"https://ingatlan.jofogas.hu/budapest/A_Vig_szinhaznal_2_szoba___gardrobos_lakas_kiado__77705291.htm",347.344435450964,93.3189560030181,273.489777810474
"yes","renovated","yes",47.5477319,19.0672653,13,250000,2,44,"https://ingatlan.jofogas.hu/budapest/A_XIII__keruletben__a_MARINA_PART_lakoparkban_a_TUROC_UTCABAN_kiado_79217321.htm",6263.16233738423,249.17011684442,471.001925438607
NA,"renovated","no",47.512598,19.0506646,13,130000,1,26,"https://ingatlan.jofogas.hu/budapest/A_XIII__keruletben__a_NYUGATITOL_5_percnyire__a_SZENT_ISTVAN_KRT_on_78449136.htm",2237.96226622719,63.1183130049577,179.969405379554
NA,"renovated","yes",47.5159365,19.0546223,13,250000,2,65,"https://ingatlan.jofogas.hu/budapest/A_XIII__keruletben__a_WEST_ENDTOL_5_percnyire__a_BALZAC_UTCABAN_kiado_78414939.htm",2620.2449434459,118.737574479515,485.050339154576
"yes","renovated","yes",47.524409,19.056655,13,190000,3,81,"https://ingatlan.jofogas.hu/budapest/A_XIII__keruletben_a_DOZSA_GYORGY_UT_metroallomastol_5_percnyi_78200967.htm",3574.09620586868,78.556684773643,510.829427433561
"yes","renovated","yes",47.5214301,19.0611335,13,150000,2,63,"https://ingatlan.jofogas.hu/budapest/A_XIII__keruletben_a_LEHEL_TERNEL__a_BESSENYEI_UTCABAN_kiado_egy_63_77466686.htm",3302.79296352834,204.999970276452,370.114506401178
NA,"renovated","no",47.5173037,19.051472,13,145000,1,57,"https://ingatlan.jofogas.hu/budapest/A_XIII__keruletben_a_SZENT_ISTVAN_PARKNAL__A_HERZEN_UTCABAN_KIADO_78967980.htm",2761.14230828413,92.1921140690818,542.634506500686
"yes","renovated","no",47.5029169,19.0149949,12,280000,3,94,"https://ingatlan.jofogas.hu/budapest/A_XII__kerulet___Hatar_r_uton_villahazban_felujitott_lakas_kiado_78279018.htm",2972.68814900466,101.894779122291,680.821115900545
"no","renovated","yes",47.4955298,19.0119749,12,180000,2,66,"https://ingatlan.jofogas.hu/budapest/A_XII__keruletben_kiado_egy_2_szobas__tagas__vilagos_lakas_79230191.htm",2983.65309695257,97.7738191099863,491.058476776655
"no","renovated","yes",47.4955298,19.0119749,12,270000,3,105,"https://ingatlan.jofogas.hu/budapest/A_XII__keruletben_kiado_egy_3_szobas__legkondicionalt__erkelyes_lakas_78980878.htm",2983.65309695257,97.7738191099863,491.058476776655
"yes","newly built","yes",47.5084577,19.0016204,12,620000,3,104,"https://ingatlan.jofogas.hu/budapest/A_XII__kerultben_kiado_egy_3_1_szobas__gyonyoruen_felujitott_lakas_76109656.htm",4143.03814666465,163.176115768571,220.014489674388
"yes","renovated","no",47.509146,18.9848849,12,160000,2,59,"https://ingatlan.jofogas.hu/budapest/A_XII_keruletben_a_Gyorgy_Aladar_utcaban_kiado_egy_FELUJITOTT__78705439.htm",5333.68784827963,265.46778075951,754.894555344891
NA,"renovated","yes",47.4947145,19.0214061,12,150000,2,67,"https://ingatlan.jofogas.hu/budapest/A_XII_keruletben_a_Marvany_utcaban_kiado_egy_FELUJITOTT__vilagos__67_78025055.htm",2268.61280298646,67.4730961351175,156.123441745098
NA,"renovated","no",47.5057894,19.0173008,12,2e+05,2,72,"https://ingatlan.jofogas.hu/budapest/A_XII_keruletben_a_Varosmajor_utcaban_kiado_egy_FELUJITOTT__kituno_78485286.htm",2959.90630530212,138.95295720255,327.313440871541
"yes","renovated","no",47.5041095,19.0201667,12,180000,2,61,"https://ingatlan.jofogas.hu/budapest/A_XII_keruletben_a_Varosmajor_utcaban_kiado_egy_FELUJITOTT__vilagos__79001388.htm",2680.33690117417,146.401206668822,459.501687504662
"yes","renovated","yes",47.5020057,19.0059745,12,160000,1,49,"https://ingatlan.jofogas.hu/budapest/A_XII_keruletben_az_Istenhegyi_uton_kiado_egy_FELUJITOTT__uj_muanyag_79249104.htm",3575.79425393337,61.4798094588526,569.330338903738
NA,"renovated","no",47.5162026,19.1203047,14,130000,1,27,"https://ingatlan.jofogas.hu/budapest/A_XIV__keruletben__az_ORS_VEZER_TERETOL_5_percnyire__a_REPASY_MIHALY_78449145.htm",5815.49566949952,157.930603331554,165.447558355741
NA,NA,"yes",47.4577623,19.0479878,11,240000,3,69,"https://ingatlan.jofogas.hu/budapest/A_XI_keruletben_az_Aliz_utcaban_kiado_egy_ujonnan_atadott_UJEPITESU_78850842.htm",3875.44185359913,389.043337807109,507.137112605103
